transaction_id,amount,failed_attempts
2895,4738.27,0
2896,57244.36,0
2897,23621.78,0
2898,20167.86,0
2899,9427.5,0
2900,18587.5,0
2901,21054.52,0
2902,6518.27,0
2903,156417.25,1
2904,8434.11,0
2905,12121.36,0
2906,24155.32,1
2907,42501.55,0
2908,14128.97,0
2909,72031.73,0
2910,6214.92,0
2911,5167.56,0
2912,97725.7,0
2913,14206.11,1
2914,40198.18,0
2915,5000.74,0
2916,13731.89,0
2917,43338.13,0
2918,9161.56,0
2919,26637.2,0
2920,26602.09,0
2921,17185.09,0
2922,43843.32,0
2923,12208.82,0
2924,502724.45,2
2925,4435.93,0
2926,22766.07,1
2927,11109.81,0
2928,20858.73,0
2929,14021.82,0
2930,113602.81,0
2931,26756.65,0
2932,12133.2,0
2933,9666.35,0
2934,10623.1,0
2935,14444.61,1
2936,149558.62,0
2937,10484.46,0
2938,25655.45,0
2939,7795.1,0
2940,140721.67,0
2941,25629.29,0
2942,16106.69,0
2943,24837.0,0
2944,47069.8,0
2945,31114.82,0
2946,16760.58,0
2947,70457.96,0
2948,13890.76,0
2949,32842.65,0
2950,36641.69,0
2951,54508.09,0
2952,22179.61,0
2953,27110.77,0
2954,21997.72,0
2955,2720.37,0
2956,40689.32,0
2957,17741.63,0
2958,52657.18,0
2959,8029.69,0
2960,5305.77,0
2961,99073.36,0
2962,96719.95,0
2963,2221.93,0
2964,36257.17,0
2965,7922.99,0
2966,52004.71,0
2967,20996.89,0
2968,37193.03,0
2969,20748.87,1
2970,27818.65,1
2971,14290.3,0
2972,17653.0,0
2973,73806.95,0
2974,114724.69,1
2975,166474.44,0
2976,10567.9,0
2977,3046.49,0
2978,18514.88,0
2979,21389.76,0
2980,70927.16,0
2981,1349.84,0
2982,16974.87,0
2983,89841.37,0
2984,6291.03,0
2985,15472.59,0
2986,15338.22,0
2987,17823.71,0
2988,25044.2,0
2989,64108.54,0
2990,15492.05,0
2991,1132728.78,0
2992,22790.56,0
2993,36469.19,0
2994,6646.99,0
2995,92845.97,0
2996,2875.48,0
2997,11533.75,0
2998,18503.95,0
2999,52881.31,0
3000,50756.82,0
3001,29425.55,0
3002,47769.39,0
3003,27733.21,0
3004,3868.37,0
3005,25258.21,0
3006,10061.21,0
3007,82651.32,2
3008,29670.62,0
3009,85006.54,1
3010,23707.61,1
3011,37312.62,0
3012,109470.21,0
3013,16527.74,1
3014,63093.87,0
3015,3561.23,0
3016,35161.41,1
3017,90387.16,0
3018,19625.72,0
3019,31106.49,0
3020,7612.37,0
3021,7741.33,0
3022,24400.71,0
3023,24213.29,0
3024,44858.37,0
3025,40755.26,2
3026,3866.73,1
3027,6245.49,0
3028,4385.57,0
3029,14887.63,0
3030,17746.88,0
3031,13467.84,0
3032,17778.27,0
3033,48987.73,0
3034,56781.87,0
3035,18556.06,0
3036,11548.3,0
3037,31361.85,0
3038,27358.48,0
3039,54592.66,0
3040,24238.3,0
3041,15776.86,0
3042,23960.62,0
3043,7458.71,0
3044,11296.49,0
3045,13551.5,0
3046,26633.68,0
3047,26649.17,0
3048,21612.99,0
3049,60317.88,0
3050,105453.57,0
3051,9664.66,0
3052,31637.27,0
3053,21517.92,0
3054,7751.17,0
3055,38923.14,0
3056,28214.98,0
3057,59883.97,0
3058,4450.15,0
3059,9827.71,0
3060,42578.41,1
3061,14138.65,0
3062,9644.59,0
3063,16558.11,0
3064,8567.32,0
3065,155582.94,0
3066,10425.58,0
3067,9850.33,1
3068,3487.69,0
3069,38105.86,0
3070,10102.26,0
3071,22768.08,0
3072,37971.05,0
3073,17401.73,0
3074,28058.11,0
3075,13236.3,0
3076,6944.16,0
3077,159479.04,0
3078,7557.25,1
3079,107280.7,0
3080,15716.89,0
3081,10651.92,0
3082,58944.42,1
3083,44659.75,0
3084,26251.81,0
3085,44248.17,0
3086,15812.35,1
3087,36920.37,0
3088,18807.23,1
3089,36473.57,0
3090,71762.26,0
3091,4056.81,0
3092,22301.33,1
3093,112444.95,0
3094,20168.96,0
3095,20476.26,1
3096,5693.86,0
3097,21870.47,0
3098,5123.24,0
3099,49254.0,0
3100,90591.38,0
3101,7858.01,0
3102,32356.76,0
3103,19841.78,0
3104,36424.28,1
3105,16149.97,1
3106,34452.77,1
3107,7399.99,1
3108,7413.73,0
3109,62227.39,0
3110,96930.62,0
3111,16446.99,0
3112,13724.55,0
3113,74371.82,0
3114,7689.9,0
3115,5252.04,0
3116,16403.32,0
3117,48871.71,0
3118,29607.34,0
3119,31478.19,0
3120,4894.17,0
3121,20380.7,0
3122,89456.11,0
3123,38681.26,0
3124,6699.49,0
3125,16044.39,0
3126,13612.9,0
3127,9253.93,0
3128,54256.31,1
3129,10784.28,0
3130,11300.47,0
3131,68739.35,0
3132,3543.7,1
3133,40687.19,0
3134,9201.87,0
3135,17025.11,0
3136,31288.36,0
3137,25959.08,0
3138,52367.51,0
3139,9356.33,1
3140,20439.39,0
3141,24732.91,0
3142,34020.03,0
3143,10504.4,0
3144,58999.28,0
3145,14976.65,0
3146,29142.92,0
3147,9784.61,0
3148,43656.41,0
3149,8866.84,1
3150,6940.79,0
3151,30078.5,0
3152,3275.79,0
3153,14941.77,0
3154,56357.93,0
3155,45158.36,0
3156,10550.99,0
3157,27467.69,0
3158,12320.29,0
3159,28043.15,0
3160,24904.99,0
3161,72118.54,0
3162,248180.27,0
3163,39484.57,0
3164,266672.49,0
3165,3662.59,0
3166,51342.53,0
3167,9139.22,0
3168,51874.0,0
3169,27029.9,0
3170,33987.8,1
3171,11022.03,0
3172,1526.23,0
3173,34066.01,0
3174,71398.54,0
3175,55313.02,1
3176,8558.16,0
3177,10435.58,0
3178,22163.59,0
3179,14917.48,0
3180,19529.76,0
3181,17295.76,0
3182,15467.42,0
3183,18553.03,0
3184,100175.81,0
3185,22265.3,0
3186,5004.03,0
3187,10966.81,0
3188,48235.05,0
3189,28318.03,0
3190,55509.03,1
3191,10874.75,0
3192,9733.91,1
3193,8578.77,0
3194,11358.25,0
3195,10327.95,2
3196,9702.62,0
3197,10254.33,0
3198,48839.46,0
3199,4646.26,1
3200,23055.5,0
3201,15465.72,0
3202,40625.11,0
3203,52993.0,0
3204,28504.38,0
3205,35298.29,0
3206,24804.76,0
3207,5714.26,0
3208,10449.45,0
3209,23128.52,0
3210,32589.29,0
3211,4702.93,0
3212,12172.62,0
3213,163250.14,0
3214,117933.22,0
3215,24115.09,0
3216,20423.26,0
3217,6627.44,0
3218,80351.34,0
3219,45049.42,0
3220,57478.88,0
3221,25652.5,0
3222,22916.48,0
3223,29190.78,0
3224,44039.74,0
3225,3287.22,0
3226,27517.71,1
3227,14896.6,1
3228,34975.37,0
3229,13254.18,0
3230,76237.06,0
3231,27049.85,0
3232,29779.05,0
3233,7256.05,2
3234,25355.97,0
3235,62057.53,0
3236,42115.58,0
3237,102609.99,0
3238,47837.63,0
3239,19898.17,0
3240,48162.78,0
3241,18817.47,0
3242,11974.09,0
3243,99841.59,0
3244,14118.73,0
3245,5137.65,0
3246,5675.55,0
3247,7576.67,0
3248,11548.21,0
3249,11719.77,0
3250,55624.87,0
3251,34507.99,0
3252,9923.42,0
3253,34048.37,0
3254,10370.63,0
3255,59157.29,0
3256,17213.2,0
3257,20322.08,0
3258,36710.34,0
3259,1865.2,0
3260,8309.88,0
3261,15942.11,0
3262,22421.79,0
3263,15976.37,0
3264,14058.67,0
3265,8677.51,2
3266,12993.47,0
3267,22055.06,0
3268,7630.12,0
3269,14342.41,0
3270,11918.37,0
3271,23300.46,1
3272,47414.6,0
3273,60960.0,0
3274,38125.2,0
3275,43166.33,0
3276,41136.16,0
3277,29467.38,0
3278,24291.71,0
3279,69841.23,0
3280,14427.85,0
3281,71031.16,0
3282,4724.4,0
3283,9646.98,0
3284,7423.95,0
3285,11801.88,0
3286,1163.45,0
3287,19986.02,0
3288,20564.24,0
3289,8600.36,0
3290,23822.83,0
3291,7975.28,0
3292,20103.28,0
3293,26943.56,1
3294,71419.86,1
3295,97922.7,0
3296,4216.29,0
3297,31177.08,0
3298,171299.49,0
3299,187451.18,0
3300,20189.94,1
3301,21652.37,0
3302,33232.92,0
3303,27971.82,0
3304,98096.45,0
3305,90809.15,1
3306,4431.92,0
3307,66153.64,0
3308,14554.42,0
3309,14047.73,0
3310,2742.36,0
3311,42907.25,0
3312,12094.75,0
3313,32997.71,0
3314,43407.15,0
3315,84552.82,1
3316,9139.38,2
3317,46505.75,0
3318,65026.16,0
3319,4931.2,1
3320,40458.79,0
3321,253050.49,0
3322,20907.27,2
3323,2724.82,0
3324,20497.44,0
3325,11930.61,0
3326,15730.81,0
3327,276993.81,0
3328,76208.84,0
3329,8505.06,0
3330,17853.06,0
3331,1625.01,0
3332,5229.31,0
3333,21485.65,0
3334,18101.97,1
3335,31104.95,0
3336,7254.12,0
3337,29433.84,0
3338,3981.69,0
3339,2833.46,0
3340,10433.38,0
3341,25284.03,0
3342,14556.31,0
3343,11598.12,0
3344,55404.12,0
3345,28333.15,0
3346,39390.35,0
3347,6265.97,0
3348,8599.26,0
3349,21228.85,0
3350,12629.77,0
3351,13289.72,0
3352,134853.45,0
3353,97024.83,1
3354,41389.13,0
3355,8210.86,0
3356,15019.12,0
3357,40899.35,0
3358,34108.71,0
3359,6237.4,0
3360,38901.16,0
3361,26642.47,0
3362,70639.21,0
3363,14439.17,0
3364,67560.51,0
3365,24839.54,0
3366,12741.66,0
3367,21060.33,0
3368,4630.95,0
3369,23764.11,0
3370,22728.9,2
3371,25887.74,0
3372,11854.01,0
3373,14063.72,0
3374,29738.41,0
3375,67145.9,0
3376,9456.34,0
3377,75412.29,0
3378,3400.42,0
3379,13965.6,0
3380,90647.15,0
3381,31437.01,0
3382,51246.2,0
3383,22865.08,0
3384,12483.24,0
3385,84304.58,0
3386,24416.76,0
3387,58010.45,0
3388,8465.76,0
3389,63323.25,0
3390,203184.41,0
3391,8882.52,0
3392,38936.23,0
3393,3855.55,0
3394,16363.14,0
3395,322551.53,0
3396,6275.03,0
3397,8970.07,1
3398,105612.48,0
3399,12890.77,0
3400,21992.06,0
3401,5144.77,0
3402,4897.23,0
3403,270699.33,1
3404,2029.58,0
3405,15676.52,0
3406,68270.09,0
3407,7700.0,0
3408,33326.38,0
3409,22081.41,1
3410,23000.27,0
3411,27731.96,0
3412,31811.52,1
3413,22066.78,0
3414,5427.64,0
3415,14779.67,0
3416,11208.1,0
3417,9927.0,0
3418,28221.05,0
3419,20779.61,0
3420,16606.12,0
3421,20836.61,1
3422,62355.53,0
3423,59207.3,0
3424,17355.05,0
3425,39385.75,0
3426,97421.67,0
3427,10222.18,0
3428,7091.55,0
3429,17870.72,0
3430,119003.28,0
3431,8599.9,0
3432,37507.53,0
3433,6481.27,0
3434,6608.86,0
3435,18888.37,0
3436,190190.31,0
3437,97339.39,0
3438,18908.92,0
3439,6146.69,0
3440,16698.23,0
3441,74246.26,0
3442,62686.19,0
3443,5113.4,0
3444,22917.76,0
3445,35488.11,0
3446,27481.27,0
3447,17446.38,0
3448,26678.38,0
3449,41259.45,1
3450,14577.83,0
3451,29530.64,0
3452,27319.76,0
3453,10438.7,0
3454,21355.76,0
3455,26897.67,0
3456,16394.71,0
3457,12905.99,0
3458,13370.38,0
3459,21715.87,0
3460,11348.14,0
3461,112871.28,0
3462,88454.4,0
3463,20271.21,0
3464,9580.85,0
3465,29519.95,0
3466,12608.63,0
3467,9418.73,0
3468,8810.27,0
3469,19733.55,0
3470,29750.14,0
3471,167610.71,0
3472,86575.8,0
3473,12836.27,0
3474,165083.36,0
3475,49055.38,0
3476,22230.75,0
3477,9172.34,0
3478,45596.22,0
3479,408335.73,0
3480,20070.22,0
3481,7589.03,0
3482,52984.03,0
3483,93068.78,0
3484,7524.54,0
3485,18972.47,0
3486,74269.46,0
3487,3290.36,2
3488,12004.59,0
3489,30552.47,0
3490,9356.63,0
3491,27570.12,0
3492,46291.19,0
3493,81039.78,0
3494,13490.44,0
3495,93634.32,0
3496,60002.1,0
3497,38137.93,0
3498,19871.99,0
3499,20608.33,0
3500,24879.68,0
3501,27159.13,0
3502,27280.89,0
3503,17541.68,0
3504,17155.59,0
3505,6946.72,0
3506,9359.0,0
3507,39638.43,0
3508,9064.56,0
3509,29759.98,0
3510,32889.42,0
3511,14101.06,0
3512,15031.81,1
3513,134396.89,0
3514,68550.37,0
3515,3359.98,0
3516,51746.65,1
3517,36078.85,0
3518,23561.27,0
3519,71646.94,0
3520,10187.47,0
3521,77499.81,0
3522,14633.07,0
3523,1324.8,0
3524,65797.69,1
3525,13051.62,0
3526,11834.36,0
3527,2712.77,0
3528,22917.73,0
3529,13840.08,0
3530,135018.56,0
3531,17865.65,0
3532,30357.28,0
3533,263378.34,0
3534,48615.94,3
3535,21691.45,1
3536,53680.83,0
3537,5537.18,0
3538,22481.39,0
3539,66197.52,0
3540,68218.86,0
3541,133069.61,0
3542,12034.82,0
3543,37188.04,1
3544,16364.16,0
3545,75822.68,0
3546,23338.74,0
3547,36206.95,0
3548,24051.58,0
3549,953621.95,0
3550,2294.88,0
3551,15791.0,0
3552,34235.69,0
3553,34816.93,0
3554,53420.23,0
3555,37272.34,0
3556,705.71,0
3557,155201.91,1
3558,5819.67,1
3559,30465.3,0
3560,248769.11,0
3561,19313.25,0
3562,41705.86,0
3563,5775.97,0
3564,16631.2,0
3565,20589.7,0
3566,5483.22,0
3567,6218.01,1
3568,80584.0,0
3569,66826.51,0
3570,6247.9,0
3571,19143.78,1
3572,17167.37,0
3573,49211.61,0
3574,28959.5,0
3575,26525.35,0
3576,26093.76,0
3577,83660.15,0
3578,100368.0,0
3579,7175.86,0
3580,48840.35,0
3581,23398.82,0
3582,20586.75,0
3583,16138.05,0
3584,105876.32,0
3585,86519.07,0
3586,13695.01,0
3587,7346.05,1
3588,5076.05,0
3589,12253.46,0
3590,13452.24,0
3591,9674.81,0
3592,4179.61,0
3593,51246.89,0
3594,26198.58,0
3595,9189.08,0
3596,84581.09,0
3597,25784.12,1
3598,24211.37,2
3599,19581.43,0
3600,22114.83,0
3601,67626.27,0
3602,71352.34,0
3603,2348.27,0
3604,33416.61,0
3605,65817.36,0
3606,32257.15,0
3607,15734.98,0
3608,30119.04,1
3609,54715.81,0
3610,21735.79,0
3611,15394.16,0
3612,83682.59,0
3613,9888.5,0
3614,26061.19,0
3615,19752.36,0
3616,10927.31,0
3617,18817.21,0
3618,2326.48,0
3619,53183.52,0
3620,154631.39,1
3621,28946.59,0
3622,245210.46,0
3623,22680.87,0
3624,14697.13,0
3625,14760.6,0
3626,24567.36,0
3627,1933.51,1
3628,16078.16,0
3629,9020.43,1
3630,21635.58,0
3631,376945.45,0
3632,16041.28,0
3633,7675.88,0
3634,5878.34,0
3635,14764.85,0
3636,9744.49,0
3637,19312.82,0
3638,40836.9,0
3639,18623.04,0
3640,18424.63,1
3641,8312.45,0
3642,11401.73,0
3643,5372.27,0
3644,41353.74,0
3645,49265.43,0
3646,8038.69,0
3647,43208.2,0
3648,50633.8,0
3649,3281.42,0
3650,20003.17,0
3651,60585.75,0
3652,33255.47,0
3653,10210.09,0
3654,3332.62,0
3655,22667.41,0
3656,37764.32,0
3657,79023.74,0
3658,12174.13,0
3659,2001.27,0
3660,58701.31,0
3661,1720.45,0
3662,17540.43,0
3663,87564.37,0
3664,41799.53,0
3665,16143.3,0
3666,9084.55,0
3667,1841.47,0
3668,5712.15,0
3669,13455.56,0
3670,14874.97,0
3671,17705.19,0
3672,14377.82,0
3673,36079.95,0
3674,102696.21,0
3675,12845.4,0
3676,14432.4,0
3677,186517.63,0
3678,29997.38,0
3679,51850.14,0
3680,27279.76,0
3681,46177.17,0
3682,17134.49,0
3683,78886.32,0
3684,26272.62,0
3685,11219.62,0
3686,44491.84,0
3687,10022.96,0
3688,4937.88,0
3689,14395.16,0
3690,82693.66,0
3691,63210.67,1
3692,16804.97,3
3693,32106.52,0
3694,7222.52,0
3695,10089.68,0
3696,21193.31,0
3697,5293.17,0
3698,35899.31,0
3699,4110.16,0
3700,74529.48,0
3701,15555.58,0
3702,6415.4,0
3703,11957.6,0
3704,5838.92,0
3705,18946.04,0
3706,73553.9,0
3707,5047.31,0
3708,15337.46,0
3709,167944.33,0
3710,5366.96,0
3711,14490.49,0
3712,12327.16,1
3713,26587.61,0
3714,16340.58,0
3715,102306.17,0
3716,35384.57,0
3717,31380.84,0
3718,25049.37,0
3719,23392.18,0
3720,1929.08,0
3721,23936.19,0
3722,4797.11,0
3723,98530.72,0
3724,16498.91,0
3725,18347.77,0
3726,29982.53,0
3727,60749.32,0
3728,29154.15,0
3729,5066.27,0
3730,10638.61,0
3731,6303.01,0
3732,9635.14,1
3733,53070.82,0
3734,29488.35,0
3735,79822.6,0
3736,13938.69,0
3737,49492.94,0
3738,7774.1,0
3739,8840.6,1
3740,13484.41,0
3741,3937.45,0
3742,71306.08,0
3743,50173.67,0
3744,20715.07,0
3745,45383.29,0
3746,21728.12,0
3747,34567.39,0
3748,12666.43,0
3749,17000.16,1
3750,44368.86,0
3751,10767.56,0
3752,2703.08,0
3753,33426.27,0
3754,11567.09,0
3755,12726.41,0
3756,50050.01,0
3757,16976.99,0
3758,39370.91,0
3759,51568.63,0
3760,43524.26,1
3761,18779.84,0
3762,68440.46,0
3763,94387.01,1
3764,5670.29,0
3765,14897.68,0
3766,42726.13,0
3767,30793.82,0
3768,7174.24,0
3769,82764.53,0
3770,45041.14,0
3771,107638.71,0
3772,917303.31,0
3773,21030.51,0
3774,20116.85,0
3775,24799.99,0
3776,18229.37,0
3777,45493.61,0
3778,33211.46,0
3779,4225.34,0
3780,36265.69,0
3781,6552.4,0
3782,25395.78,0
3783,73305.33,0
3784,28363.18,0
3785,18476.41,0
3786,12872.58,0
3787,46899.74,0
3788,48155.9,0
3789,11134.78,0
3790,19361.26,0
3791,21990.07,0
3792,20523.34,0
3793,20079.59,0
3794,9073.15,0
3795,114156.66,0
3796,19883.89,0
3797,15834.02,0
3798,89451.74,0
3799,8530.14,2
3800,9407.87,0
3801,13125.58,0
3802,22517.64,0
3803,120920.39,0
3804,19650.87,0
3805,11837.63,0
3806,61984.12,0
3807,14489.21,1
3808,23072.68,0
3809,57136.24,0
3810,19111.85,1
3811,10063.4,0
3812,8819.83,0
3813,31317.77,0
3814,24100.03,0
3815,150028.44,0
3816,9874.66,1
3817,13312.84,0
3818,32348.84,0
3819,20543.78,0
3820,14006.73,0
3821,38407.36,0
3822,8580.42,0
3823,6948.41,0
3824,4239.64,0
3825,20023.96,0
3826,5091.26,0
3827,17131.59,0
3828,16502.46,0
3829,7980.79,0
3830,40955.0,0
3831,39823.44,0
3832,20682.81,0
3833,30353.65,0
3834,42847.65,0
3835,21583.64,0
3836,51878.93,0
3837,37133.83,0
3838,8366.54,0
3839,13199.72,0
3840,32776.43,1
3841,30786.13,1
3842,10153.68,0
3843,47278.74,0
3844,15492.92,0
3845,181414.99,3
3846,6653.51,0
3847,10326.14,0
3848,15722.22,0
3849,8051.2,0
3850,235118.88,0
3851,45459.11,0
3852,9427.16,0
3853,62817.71,0
3854,57224.73,0
3855,5339.82,0
3856,152668.1,0
3857,14607.08,0
3858,4626.61,0
3859,9098.9,0
3860,34789.14,0
3861,12248.82,0
3862,23097.55,1
3863,4324.17,0
3864,6640.47,0
3865,97970.68,0
3866,12587.42,0
3867,66934.05,0
3868,38856.13,0
3869,69857.35,0
3870,45211.46,0
3871,26948.93,0
3872,6122.79,0
3873,89441.88,1
3874,16343.51,1
3875,10781.55,0
3876,63531.66,0
3877,7071.76,0
3878,52478.17,0
3879,47690.44,0
3880,40396.72,0
3881,22365.68,0
3882,29022.32,0
3883,24785.74,0
3884,3197.44,0
3885,96737.31,0
3886,70633.43,0
3887,15966.57,1
3888,18485.65,0
3889,14787.2,0
3890,26345.07,0
3891,16015.99,0
3892,10227.13,0
3893,20780.41,0
3894,9185.33,0
3895,27854.81,0
3896,18997.18,0
3897,4389.93,0
3898,82705.25,0
3899,31431.41,0
3900,8855.56,0
3901,36244.6,0
3902,6520.23,0
3903,35840.0,0
3904,20075.9,1
3905,32532.02,0
3906,61893.0,1
3907,31876.12,1
3908,196885.48,0
3909,15920.64,0
3910,11831.07,0
3911,23547.71,0
3912,54580.51,0
3913,10909.64,1
3914,48805.44,0
3915,57558.94,0
3916,7240.07,0
3917,12918.04,0
3918,12611.93,0
3919,64780.31,0
3920,1804.46,0
3921,21104.37,1
3922,22252.79,0
3923,112007.9,1
3924,15998.18,0
3925,249533.28,0
3926,8178.47,0
3927,4529.09,0
3928,14289.95,0
3929,102541.05,0
3930,41973.84,0
3931,16741.9,0
3932,26388.76,0
3933,22819.37,0
3934,9388.35,0
3935,24523.57,0
3936,2693.47,0
3937,12763.42,1
3938,21724.98,0
3939,160250.24,0
3940,31481.16,0
3941,21588.56,0
3942,14479.85,0
3943,21269.45,0
3944,15379.53,0
3945,14228.13,0
3946,34157.28,0
3947,18152.71,0
3948,17531.55,0
3949,34996.83,0
3950,33170.21,1
3951,2375.78,0
3952,49151.03,0
3953,52929.23,0
3954,7961.82,0
3955,81817.16,0
3956,86692.04,0
3957,48781.7,0
3958,9260.58,0
3959,18846.9,0
3960,17373.47,0
3961,28124.08,0
3962,14341.81,0
3963,32806.56,0
3964,6465.04,0
3965,18339.25,0
3966,6976.95,0
3967,12281.8,0
3968,30310.05,0
3969,10840.55,0
3970,27514.22,0
3971,31588.34,0
3972,2108.22,0
3973,31129.05,0
3974,7632.09,1
3975,28991.52,0
3976,33855.44,0
3977,25219.47,0
3978,35192.97,0
3979,64853.61,0
3980,11385.1,0
3981,16520.9,0
3982,17977.11,0
3983,537879.53,0
3984,165730.89,1
3985,14740.36,0
3986,20042.2,0
3987,46393.83,0
3988,4404.09,0
3989,38623.13,1
3990,19817.17,0
3991,13352.37,0
3992,24119.73,0
3993,57775.31,0
3994,13565.16,0
3995,5472.73,0
3996,55287.11,0
3997,74026.02,0
3998,16711.17,0
3999,11179.28,0
4000,16730.07,0
4001,23381.03,0
4002,2628.5,0
4003,61789.51,0
4004,199716.63,0
4005,19742.98,0
4006,35765.77,0
4007,291891.2,1
4008,68578.5,0
4009,10130.54,0
4010,336097.04,0
4011,1161.01,0
4012,6213.47,0
4013,4499.49,1
4014,6481.21,0
4015,24383.01,0
4016,3639.9,0
4017,19861.03,0
4018,12191.6,0
4019,35629.3,0
4020,16893.51,0
4021,13076.98,0
4022,11756.96,0
4023,19478.33,0
4024,8706.67,0
4025,46601.0,1
4026,22166.87,0
4027,31399.27,0
4028,14214.24,0
4029,12543.93,0
4030,12188.07,0
4031,6277.0,0
4032,43620.26,0
4033,37642.75,0
4034,10177.41,0
4035,15156.13,1
4036,45463.02,0
4037,13136.55,0
4038,30187.8,0
4039,13062.49,0
4040,28373.04,0
4041,9800.01,0
4042,60895.77,0
4043,22761.05,0
4044,14449.87,0
4045,6719.3,0
4046,62151.19,0
4047,7809.23,0
4048,17078.2,0
4049,43035.77,0
4050,34139.43,0
4051,33806.22,0
4052,46641.12,0
4053,65314.84,0
4054,118488.77,0
4055,195677.45,0
4056,28395.78,0
4057,69398.81,0
4058,6578.97,0
4059,8070.69,0
4060,13040.1,0
4061,117577.65,0
4062,16815.62,1
4063,12212.56,0
4064,14205.6,0
4065,41284.92,0
4066,16689.94,0
4067,10760.74,1
4068,26520.75,1
4069,24925.52,0
4070,10814.78,1
4071,9321.27,1
4072,25426.58,0
4073,20641.88,0
4074,39886.13,0
4075,6507.55,0
4076,20010.1,0
4077,55748.11,0
4078,1770.31,0
4079,44153.68,0
4080,63486.23,0
4081,27301.59,0
4082,12559.75,0
4083,22738.22,0
4084,38461.12,1
4085,5711.74,0
4086,122682.31,0
4087,49496.63,0
4088,49501.62,0
4089,58735.67,0
4090,19949.3,0
4091,7967.19,0
4092,72359.29,0
4093,33089.46,0
4094,4585.93,0
4095,27910.28,0
4096,5796.54,0
4097,12537.21,0
4098,24187.55,0
4099,37585.9,0
4100,23034.14,0
4101,11434.2,0
4102,26915.29,0
4103,13772.58,0
4104,40839.3,0
4105,28479.41,1
4106,216682.9,0
4107,54552.29,0
4108,16136.79,0
4109,17353.28,0
4110,14501.19,0
4111,42287.03,0
4112,22116.42,0
4113,43793.02,1
4114,76930.86,0
4115,27468.44,0
4116,33323.09,0
4117,111719.04,0
4118,7797.74,0
4119,8174.46,0
4120,10775.23,0
4121,21714.57,1
4122,26535.34,0
4123,15124.19,0
4124,7715.16,0
4125,176013.65,0
4126,10530.38,0
4127,52807.42,0
4128,13680.01,0
4129,7669.62,0
4130,11640.73,0
4131,11432.88,0
4132,12351.52,0
4133,82435.88,0
4134,26942.06,0
4135,11232.1,0
4136,28454.7,0
4137,29886.41,0
4138,54184.7,0
4139,41719.62,0
4140,57892.04,0
4141,4792.18,0
4142,26929.17,0
4143,7866.4,0
4144,16558.23,0
4145,227275.14,0
4146,5958.52,0
4147,36992.01,0
4148,5984.94,1
4149,27986.24,0
4150,13900.48,0
4151,25460.17,0
4152,4113.69,0
4153,30321.1,0
4154,30042.68,0
4155,41350.72,0
4156,52363.8,0
4157,1706.38,0
4158,37909.89,0
4159,28635.57,0
4160,10741.63,1
4161,15336.06,0
4162,21514.47,1
4163,5786.27,0
4164,34394.46,0
4165,39719.05,0
4166,98349.65,0
4167,25843.34,0
4168,8090.05,0
4169,7465.3,0
4170,71362.91,0
4171,88105.88,0
4172,11078.67,0
4173,15556.36,0
4174,28440.11,0
4175,30003.83,1
4176,6969.86,0
4177,19832.37,0
4178,38296.56,0
4179,42849.98,0
4180,12951.25,0
4181,5393.12,0
4182,178413.49,0
4183,66451.56,0
4184,9224.96,0
4185,41907.72,0
4186,13201.24,0
4187,11926.01,0
4188,56337.62,0
4189,127969.24,0
4190,23147.61,0
4191,17931.93,0
4192,155532.13,0
4193,41138.75,1
4194,45690.62,0
4195,39384.87,0
4196,24441.97,0
4197,64947.99,0
4198,39402.94,1
4199,19139.23,1
4200,13402.18,0
4201,20409.63,0
4202,39608.56,0
4203,10766.51,0
4204,16199.51,0
4205,6055.85,0
4206,8078.05,1
4207,164626.51,0
4208,14122.9,0
4209,15082.14,0
4210,45299.92,0
4211,19713.41,0
4212,16063.13,0
4213,9455.76,1
4214,4715.75,0
4215,49667.51,0
4216,9475.15,0
4217,30628.86,0
4218,22089.09,0
4219,39991.68,0
4220,5874.08,0
4221,29168.08,0
4222,77884.65,0
4223,70497.29,0
4224,152837.6,0
4225,6631.11,0
4226,56324.22,0
4227,10589.38,0
4228,6545.11,0
4229,7786.5,0
4230,17190.67,1
4231,10761.82,0
4232,6228.2,0
4233,72863.23,0
4234,9955.72,0
4235,41358.48,1
4236,20115.84,0
4237,38957.87,0
4238,40541.43,0
4239,48342.84,0
4240,18492.18,1
4241,16302.36,0
4242,30046.5,0
4243,23421.16,0
4244,26968.94,0
4245,40425.43,0
4246,25965.24,0
4247,4820.47,0
4248,10457.09,1
4249,22380.17,0
4250,17985.93,0
4251,8781.75,0
4252,6538.76,0
4253,40894.16,0
4254,17922.69,0
4255,27418.19,0
4256,39854.39,0
4257,15305.61,0
4258,7675.99,0
4259,14202.62,1
4260,38944.04,0
4261,28935.71,0
4262,55977.82,0
4263,6383.54,0
4264,51794.15,0
4265,8279.22,0
4266,93461.42,0
4267,23762.57,0
4268,11561.19,0
4269,15978.36,0
4270,15936.44,0
4271,30455.93,0
4272,57783.77,0
4273,9744.56,0
4274,91377.2,0
4275,75261.95,0
4276,427967.44,0
4277,7363.82,0
4278,7278.75,0
4279,8731.06,0
4280,19003.37,0
4281,171067.54,0
4282,18802.86,0
4283,4407.8,0
4284,18075.21,0
4285,11765.63,0
4286,20676.08,0
4287,11636.37,0
4288,19718.23,0
4289,74730.71,1
4290,8160.85,0
4291,133454.59,0
4292,15802.3,0
